id	isCralwed	name	value	state_id
3132	1	Marshall (KY)	21157	48
3133	1	Calloway (KY)	21035	48
3134	1	Marion (KY)	21155	48
3135	1	Caldwell (KY)	21033	48
3136	1	Magoffin (KY)	21153	48
3137	2	Butler (KY)	21031	48
3138	1	Madison (KY)	21151	48
3139	1	Lawrence (KY)	21127	48
3140	1	Anderson (KY)	21005	48
3141	1	Laurel (KY)	21125	48
3142	2	Allen (KY)	21003	48
3143	1	Larue (KY)	21123	48
3144	1	Adair (KY)	21001	48
3145	1	Greenup (KY)	21089	48
3146	1	Knox (KY)	21121	48
3147	2	Green (KY)	21087	48
3148	1	Barren (KY)	21009	48
3149	1	Lee (KY)	21129	48
3150	1	Ballard (KY)	21007	48
3151	1	Grayson (KY)	21085	48
3152	1	Graves (KY)	21083	48
3153	1	Grant (KY)	21081	48
3154	2	Bourbon (KY)	21017	48
3155	1	Lincoln (KY)	21137	48
3156	1	Boone (KY)	21015	48
3157	2	Lewis (KY)	21135	48
3158	2	Bell (KY)	21013	48
3159	1	Letcher (KY)	21133	48
3160	1	Bath (KY)	21011	48
3161	1	Hart (KY)	21099	48
3162	2	Leslie (KY)	21131	48
3163	1	Boyd (KY)	21019	48
3164	1	Livingston (KY)	21139	48
3165	1	Harrison (KY)	21097	48
3166	1	Harlan (KY)	21095	48
3167	1	Hardin (KY)	21093	48
3168	2	Hancock (KY)	21091	48
3169	1	Hickman (KY)	21105	48
3170	1	Union (KY)	21225	48
3171	1	Henry (KY)	21103	48
3172	1	Fleming (KY)	21069	48
3173	2	Trimble (KY)	21223	48
3174	1	Henderson (KY)	21101	48
3175	2	Owsley (KY)	21189	48
3176	1	Fayette (KY)	21067	48
3177	1	Trigg (KY)	21221	48
3178	1	Owen (KY)	21187	48
3179	1	Estill (KY)	21065	48
3180	1	Jackson (KY)	21109	48
3181	1	Washington (KY)	21229	48
3182	1	Hopkins (KY)	21107	48
3183	1	Warren (KY)	21227	48
3184	1	Oldham (KY)	21185	48
3185	1	Elliott (KY)	21063	48
3186	1	Ohio (KY)	21183	48
3187	1	Edmonson (KY)	21061	48
3188	1	Nicholas (KY)	21181	48
3189	1	Wolfe (KY)	21237	48
3190	1	Johnson (KY)	21115	48
3191	1	Whitley (KY)	21235	48
3192	1	Jessamine (KY)	21113	48
3193	1	Garrard (KY)	21079	48
3194	1	Webster (KY)	21233	48
3195	1	Jefferson (KY)	21111	48
3196	1	Pulaski (KY)	21199	48
3197	2	Gallatin (KY)	21077	48
3198	1	Wayne (KY)	21231	48
3199	2	Powell (KY)	21197	48
3200	1	Knott (KY)	21119	48
3201	1	Woodford (KY)	21239	48
3202	1	Kenton (KY)	21117	48
3203	1	Fulton (KY)	21075	48
3204	1	Pike (KY)	21195	48
3205	1	Franklin (KY)	21073	48
3206	1	Perry (KY)	21193	48
3207	1	Floyd (KY)	21071	48
3208	1	Pendleton (KY)	21191	48
3209	1	Clark (KY)	21049	48
3210	1	Rockcastle (KY)	21203	48
3211	1	Metcalfe (KY)	21169	48
3212	1	Christian (KY)	21047	48
3213	2	Robertson (KY)	21201	48
3214	1	Mercer (KY)	21167	48
3215	1	Casey (KY)	21045	48
3216	2	Menifee (KY)	21165	48
3217	1	Carter (KY)	21043	48
3218	1	Scott (KY)	21209	48
3219	1	Russell (KY)	21207	48
3220	1	Rowan (KY)	21205	48
3221	1	Meade (KY)	21163	48
3222	1	Carroll (KY)	21041	48
3223	1	Mason (KY)	21161	48
3224	1	Spencer (KY)	21215	48
3225	1	Daviess (KY)	21059	48
3226	2	Simpson (KY)	21213	48
3227	1	Nelson (KY)	21179	48
3228	2	Cumberland (KY)	21057	48
3229	1	Shelby (KY)	21211	48
3230	1	Muhlenberg (KY)	21177	48
3231	1	Crittenden (KY)	21055	48
3232	1	Morgan (KY)	21175	48
3233	1	Todd (KY)	21219	48
3234	1	Taylor (KY)	21217	48
3235	1	Clinton (KY)	21053	48
3236	1	Montgomery (KY)	21173	48
3237	1	Clay (KY)	21051	48
3238	1	Monroe (KY)	21171	48
3243	1	Middlesex (CT)	09007	49
3244	1	Litchfield (CT)	09005	49
3245	1	Windham (CT)	09015	49
3246	1	Hartford (CT)	09003	49
3247	1	Tolland (CT)	09013	49
3248	1	Fairfield (CT)	09001	49
3249	1	New London (CT)	09011	49
3250	1	New Haven (CT)	09009	49
3269	1	Warren (PA)	42123	50
3270	1	Allegheny (PA)	42003	50
3271	1	Elk (PA)	42047	50
3272	1	Washington (PA)	42125	50
3273	1	Armstrong (PA)	42005	50
3274	1	Erie (PA)	42049	50
3275	1	Dauphin (PA)	42043	50
3276	1	Mifflin (PA)	42087	50
3277	1	Venango (PA)	42121	50
3278	1	Adams (PA)	42001	50
3279	1	Delaware (PA)	42045	50
3280	1	Monroe (PA)	42089	50
3281	1	Wayne (PA)	42127	50
3282	1	Beaver (PA)	42007	50
3283	1	Westmoreland (PA)	42129	50
3284	1	Bedford (PA)	42009	50
3285	1	McKean (PA)	42083	50
3286	1	Cumberland (PA)	42041	50
3287	1	Mercer (PA)	42085	50
3288	1	Lycoming (PA)	42081	50
3289	1	Clinton (PA)	42035	50
3290	1	Luzerne (PA)	42079	50
3291	2	Sullivan (PA)	42113	50
3292	1	Columbia (PA)	42037	50
3293	1	Susquehanna (PA)	42115	50
3294	1	Clarion (PA)	42031	50
3295	1	Lebanon (PA)	42075	50
3296	1	Clearfield (PA)	42033	50
3297	1	Lehigh (PA)	42077	50
3298	1	Somerset (PA)	42111	50
3299	1	Crawford (PA)	42039	50
3300	1	Tioga (PA)	42117	50
3301	1	Union (PA)	42119	50
3302	1	Lancaster (PA)	42071	50
3303	1	Lawrence (PA)	42073	50
3304	1	Philadelphia (PA)	42101	50
3305	1	Carbon (PA)	42025	50
3306	1	Lackawanna (PA)	42069	50
3307	1	Pike (PA)	42103	50
3308	1	Centre (PA)	42027	50
3309	1	Cambria (PA)	42021	50
3310	1	Jefferson (PA)	42065	50
3311	1	Cameron (PA)	42023	50
3312	1	Juniata (PA)	42067	50
3313	1	Snyder (PA)	42109	50
3314	1	Potter (PA)	42105	50
3315	1	Chester (PA)	42029	50
3316	1	Schuylkill (PA)	42107	50
3317	1	Huntingdon (PA)	42061	50
3318	1	Indiana (PA)	42063	50
3319	1	Blair (PA)	42013	50
3320	1	Fulton (PA)	42057	50
3321	1	Bradford (PA)	42015	50
3322	1	Greene (PA)	42059	50
3323	2	Forest (PA)	42053	50
3324	1	Northumberland (PA)	42097	50
3325	1	Wyoming (PA)	42131	50
3326	1	Berks (PA)	42011	50
3327	1	Franklin (PA)	42055	50
3328	1	Perry (PA)	42099	50
3329	1	York (PA)	42133	50
3330	1	Bucks (PA)	42017	50
3331	1	Butler (PA)	42019	50
3332	1	Montour (PA)	42093	50
3333	1	Fayette (PA)	42051	50
3334	1	Northampton (PA)	42095	50
3335	1	Montgomery (PA)	42091	50
3345	1	Webster (LA)	22119	51
3346	1	East Baton Rouge (LA)	22033	51
3347	1	Pointe Coupee (LA)	22077	51
3348	1	Union (LA)	22111	51
3349	1	East Carroll (LA)	22035	51
3350	1	Rapides (LA)	22079	51
3351	1	Vermilion (LA)	22113	51
3352	1	East Feliciana (LA)	22037	51
3353	1	Vernon (LA)	22115	51
3354	1	Evangeline (LA)	22039	51
3355	1	Washington (LA)	22117	51
3356	1	Orleans (LA)	22071	51
3357	1	Ouachita (LA)	22073	51
3358	1	De Soto (LA)	22031	51
3359	1	Plaquemines (LA)	22075	51
3360	1	Avoyelles (LA)	22009	51
3361	1	West Baton Rouge (LA)	22121	51
3362	1	Acadia (LA)	22001	51
3363	1	Iberia (LA)	22045	51
3364	1	St. Charles (LA)	22089	51
3365	1	West Carroll (LA)	22123	51
3366	1	Allen (LA)	22003	51
3367	1	Iberville (LA)	22047	51
3368	1	West Feliciana (LA)	22125	51
3369	1	Ascension (LA)	22005	51
3370	1	Jackson (LA)	22049	51
3371	1	Winn (LA)	22127	51
3372	1	Assumption (LA)	22007	51
3373	1	Red River (LA)	22081	51
3374	1	Richland (LA)	22083	51
3375	1	Franklin (LA)	22041	51
3376	1	Sabine (LA)	22085	51
3377	1	Grant (LA)	22043	51
3378	1	St. Bernard (LA)	22087	51
3379	2	Calcasieu (LA)	22019	51
3380	1	Beauregard (LA)	22011	51
3381	1	Lafayette (LA)	22055	51
3382	1	St. Martin (LA)	22099	51
3383	1	Bienville (LA)	22013	51
3384	1	Lafourche (LA)	22057	51
3385	1	Bossier (LA)	22015	51
3386	1	La Salle (LA)	22059	51
3387	1	Caddo (LA)	22017	51
3388	1	St. Helena (LA)	22091	51
3389	1	St. James (LA)	22093	51
3390	1	Jefferson (LA)	22051	51
3391	1	St. John the Baptist (LA)	22095	51
3392	1	Jefferson Davis (LA)	22053	51
3393	1	St. Landry (LA)	22097	51
3394	1	Tensas (LA)	22107	51
3395	1	Terrebonne (LA)	22109	51
3396	1	Cameron (LA)	22023	51
3397	1	Morehouse (LA)	22067	51
3398	1	St. Mary (LA)	22101	51
3399	1	Catahoula (LA)	22025	51
3400	1	Natchitoches (LA)	22069	51
3401	1	St. Tammany (LA)	22103	51
3402	1	Claiborne (LA)	22027	51
3403	1	Tangipahoa (LA)	22105	51
3404	1	Concordia (LA)	22029	51
3405	1	Lincoln (LA)	22061	51
3406	1	Livingston (LA)	22063	51
3407	1	Caldwell (LA)	22021	51
3408	1	Madison (LA)	22065	51
3419	1	Polk (TN)	47139	52
3420	1	Carter (TN)	47019	52
3421	1	Pickett (TN)	47137	52
3422	1	Carroll (TN)	47017	52
3423	2	Perry (TN)	47135	52
3424	1	Washington (TN)	47179	52
3425	1	Cannon (TN)	47015	52
3426	1	Greene (TN)	47059	52
3427	1	Knox (TN)	47093	52
3428	2	Johnson (TN)	47091	52
3429	2	Overton (TN)	47133	52
3430	1	Warren (TN)	47177	52
3431	1	Campbell (TN)	47013	52
3432	1	Grainger (TN)	47057	52
3433	1	Obion (TN)	47131	52
3434	1	Van Buren (TN)	47175	52
3435	1	Bradley (TN)	47011	52
3436	1	Giles (TN)	47055	52
3437	1	Lawrence (TN)	47099	52
3438	1	Union (TN)	47173	52
3439	2	Gibson (TN)	47053	52
3440	1	Lauderdale (TN)	47097	52
3441	2	Unicoi (TN)	47171	52
3442	1	Franklin (TN)	47051	52
3443	2	Lake (TN)	47095	52
3444	1	Blount (TN)	47009	52
3445	1	Bledsoe (TN)	47007	52
3446	1	Morgan (TN)	47129	52
3447	1	Benton (TN)	47005	52
3448	1	Fentress (TN)	47049	52
3449	1	Moore (TN)	47127	52
3450	1	Bedford (TN)	47003	52
3451	1	Fayette (TN)	47047	52
3452	1	Montgomery (TN)	47125	52
3453	1	Trousdale (TN)	47169	52
3454	1	Hickman (TN)	47081	52
3455	1	Anderson (TN)	47001	52
3456	1	Dyer (TN)	47045	52
3457	1	Jefferson (TN)	47089	52
3458	1	Monroe (TN)	47123	52
3459	1	Tipton (TN)	47167	52
3460	1	Dickson (TN)	47043	52
3461	1	Jackson (TN)	47087	52
3462	1	Meigs (TN)	47121	52
3463	1	Sumner (TN)	47165	52
3464	1	DeKalb (TN)	47041	52
3465	1	Humphreys (TN)	47085	52
3466	1	Sullivan (TN)	47163	52
3467	2	Houston (TN)	47083	52
3468	2	Stewart (TN)	47161	52
3469	1	Maury (TN)	47119	52
3470	1	Marshall (TN)	47117	52
3471	1	Marion (TN)	47115	52
3472	1	Smith (TN)	47159	52
3473	1	Decatur (TN)	47039	52
3474	1	Madison (TN)	47113	52
3475	1	Shelby (TN)	47157	52
3476	1	Davidson (TN)	47037	52
3477	1	Hardin (TN)	47071	52
3478	1	Macon (TN)	47111	52
3479	1	Sevier (TN)	47155	52
3480	1	Cumberland (TN)	47035	52
3481	1	Henry (TN)	47079	52
3482	1	Sequatchie (TN)	47153	52
3483	1	Crockett (TN)	47033	52
3484	2	Henderson (TN)	47077	52
3485	1	Scott (TN)	47151	52
3486	1	Coffee (TN)	47031	52
3487	1	Haywood (TN)	47075	52
3488	1	Hawkins (TN)	47073	52
3489	1	McNairy (TN)	47109	52
3490	2	Cocke (TN)	47029	52
3491	1	McMinn (TN)	47107	52
3492	2	Clay (TN)	47027	52
3493	1	Loudon (TN)	47105	52
3494	1	Rutherford (TN)	47149	52
3495	1	Claiborne (TN)	47025	52
3496	1	Hardeman (TN)	47069	52
3497	1	Lincoln (TN)	47103	52
3498	1	Robertson (TN)	47147	52
3499	1	Wayne (TN)	47181	52
3500	2	Chester (TN)	47023	52
3501	1	Hancock (TN)	47067	52
3502	1	Lewis (TN)	47101	52
3503	1	Roane (TN)	47145	52
3504	1	Wilson (TN)	47189	52
3505	1	Cheatham (TN)	47021	52
3506	1	Hamilton (TN)	47065	52
3507	1	Rhea (TN)	47143	52
3508	1	Williamson (TN)	47187	52
3509	1	Hamblen (TN)	47063	52
3510	1	Putnam (TN)	47141	52
3511	1	White (TN)	47185	52
3512	1	Grundy (TN)	47061	52
3513	1	Weakley (TN)	47183	52
